271	eu tenho muito nojo de quem expõe paciente em rede social e ainda por cima debocha 	1511119142761414661	3,9,10
1791	td que tinha pra da errado hoje, deu 	1511116626283880451	3
1495	Definitivamente, acabou o respeito pela minha saúde mental 	1511032111305744389	3
3794	Como se ja não bastasse o relógio tenebroso pra casa da Ariel agora eu vou morar perto da porra de uma igreja que tem UM SINO GIGANTE tocando de uma em uma hora  Que porra é essa??? Notre dame???? 	1511116726385135617	2
3241	O comentário do apresentador foi uma bosta, mais ver o tae sorrindo e a coisa mais perfeita do mundo 	1511031787417387018	0
3568	Eu SEMPRE faço amizade com as tias da secretaria... Isso sim é contatinho 🤣 	1511037055664631810	1
1811	nao acredito q vou ter q ler o mangá pra saber o final dessa bosta 	1511032902779392007	3
672	Tem gente que é doente e nojenta demais pqp 	1511118860203798536	9
1462	JOÃO 18: 34 Respondeu Jesus: Dizes isso de ti mesmo, ou foram outros que to disseram de mim?  #Biblia 	1511117598666145796	29
655	é aquela famosa e mesma frase: “em silêncio as coisas dão certo!” 🤩🤩🤩 	1511114481933369345	16
2491	eu tô revendo esse vídeo essas horas e chorando? sim  QUE SAUDADE AAAAAAAAAAAAA	1407882971168840000	26
3734	se parar pra pensar nas dores que tive foram sobre traições! confiar em alguém e me decepcionar.  então ao invés de ficar pensando na atitude da pessoa, q é do outro, comecei a pensar na minha. antes de me trair, eu dei confiança. e aí tá o erro, e desse erro eu posso tratar 	1511120346803580929	22
1813	MAS O EDUARDO QUE TA PASSANDO PANO 	1511114690893602822	9
1450	Algumas coisa são muito fáceis de serem ditas quando se está num pedestal de privilégio, a capacidade de empatia diminui pq esse tipo de pessoa n vai nem se imaginar na sua situação pois dificilmente vai passar por uma igual. 	1511039882034139148	9
700	Primeiro dia da semana e eu já to na merda, dando tudo errado 🤬😔 	1511030100598435849	2,8
3579	Deus me livre de sair ontem cheguei em casa 12:00 kkkk demoro mais quando volto não quero mais ir embora 🤣🤣🤣 	1511036931412570112	1
3671	um gringo querendo me dar o golpe oh filho eu assisti o golpista do tinder tá amore 	1511045996507246610	1
590	Tava estranhando mto algo aqui aí me toquei que o certo é cheque especial. 	1511029632383991821	29
3016	qnd encostou um rapaz em situação de rua e soltou umas falas provocadoras sobre a igreja. E a mulher me convencendo a participar de encontros etals. Eu já tava completamente desconfortável com tudo qnd o rapaz perguntou pelo Edir Macedo ?????? 	1511118707287810048	5
3414	Eu sou tão forte, porém tô aqui no sofá chorando por diversas coisas/maldades que os seres humanos fazem, sem empatia nenhuma, sem pensar talvez?! Ou por maldade mesmo, e eu só tenho um recado, vocês vão tomar MUITO NO CU ainda pra poder aprender se colocar no lugar do PRÓXIMO!!!	1407893731496310000	2,3
314	Eu vou ficar maluco assim, puta merda. 	1511119179256143875	2
119	Em sp tá 4.40 com baldeação livre.  Viva a esquerda!!!!!! 	1511121368200486922	0
2705	Mds o jeito q eu tô com vergonha kskskks, obgd pessoinha vc deixou meu coração quentinho ksks	1407867149448840000	11,16
2959	Tomei café às 19h. Além de atrapalhar meu sono, o negócio me deu dor de estômago, pois passei da cota do dia. Parabéns pra mim, iniciante. 	1511115893799112708	3
2433	Amor da dinda é uma MEMININAAAAAA, vem princesinha, eu e a Antonella estamos te esperando 🥺🥺💖💖💖😍😍💖 	1511030983486808064	17
3545	Toda vez que assisto Grey's anatomy me pergunto se eles já atenderam um candidato a presidente com uma 'facada' no bucho. Pq é impossível uma série com 18 temporadas nunca ter aparecido um caso desse. 	1511122459524796420	1,6
1735	Impressionante! Que surpresa!	1407894821646240000	24
2131	ja fiz o pedido de isenção do enem tbm se n conseguir nem vou fazer essa merda 	1511031876487680002	3
1197	Por Deus mano eu to sedenta por um parceiro de acad n aguento mais ir sozinha 	1511121517978996738	3,7
2313	ainda teve isso kkkkkkkk 	1511040300252377094	1
942	Eu cheia de sono e a estudar enfiada na cama, não vai dar certo 	1511031126592208913	3
3524	Sim sociedade, um dos meus sonhos é ser mãe ;) 	1511113910543425542	1
2367	amizade de milhões 	1511121322025357316	0,4
1182	sdds de quando eu tinha liberdade de cozinhar na minha própria casa 	1511119687328972806	3,26
831	pavor desses q se esfrega no chão sujo pra fazer coreografia em rolê 	1511034042086526987	10
215	que dor no pescoço mds 	1511030657035681800	29
1586	que nojo desse mendigo e mais nojo ainda desses ““““influencers”””” dando palco 	1511031863015522305	10
392	nós dois temos os mesmos defeitos, sabemos tudo a nosso respeito... 	1511029877834764298	3
27	eu n tenho mais- 	1511121405777219589	29
2432	NÃO FAÇA BULLYING FAÇA SEXO 	1511116909835661317	1
752	FOMOS ENGANADO POR VÁRIOS ANOS PELO CARNIÇA QUE CONSEGUIU ROUBAR ATÉ A NOSSA LIBERDADE 	1511035778872365057	2
478	POLICIAL FERIDO COM FLECHA. ADMIRO OS ÍNDIOS A CADA DIA MAIS!!!!	1407451736768490000	28
3001	o ódio e o amor me equilibrava 	1511030800950730759	29
3837	Deixei shampoo cair em meu zóio, agora tô com dor e sem e enxergar direito, ou burrice meu pai 	1511119989167861764	3
2196	Parem de dar amor e demostrar carinho para o pai vai dá gatilho para a Carina de Pernambuco 	1511116067648720897	9
909	Tô com mais de 600 pontos na shein, acho que vai dar certo comprar as roupas da viagem. 	1511032302557704200	19
3638	Como é estressante ter um pai que não te ajuda em nada pqp que ódio 	1511045047294345222	2
2204	Eu tô com uma péssima mania de estacionar meu carro num lugar e dps vou p um lugar totalmente contrário procurar ele igual uma otária 	1511119079695863811	3
619	Como tirar uma frase de contexto e dar espaço para certas pessoas falarem merda: 	1511118364827136000	3
2618	seja sincero com sigo mesmo não finja que algo acabou por culpa de alguém aceite que acabou o amor, se desculpe e deseje apenas o melhor 	1511114058254196746	29
3006	Basadísimo 	1511032505297563648	29
1878	CARAMBA EU TO COM DÓ DA ALMA	1408034603215030000	27
2183	Nessa de “Só quem tem namorado bonito” eu percebi que realmente o amor é cego 	1511114902601142272	1
132	vou morrer q ela viu q o brasil se mordeu agr tá se fazendo de sonsa pra sair como vítima 	1511115749036863496	3,8,9
283	Onyx Lorenzoni não tem vergonha na cara mesmo né? Ameaçando o Luís...a cara de pau de quem não vai sofrer consequências. Brasil vai sofrer muito com tudo isso.	1407815477464860000	2,3,9
2415	linda linda 	1511031273103441925	0
563	moral of the story muito hino doloroso (pega na alma 	1511114462996148229	23
2625	Renato Gaúcho paz e amor, que não cobrava horário de treino, deixou esse elenco mimado. Chegou um técnico ao contrário disso e um grupo já chiou. 	1511120433092964356	9
921	Meus amigos, estamos no início do mês de ABRIL, a SEIS MESES DAS ELEIÇÕES e esse VELHOTE FEDORENTO A BOSTA, COM ESSA SUA CARA DE XOXOTA PELUDA NÃO TIRA O PIRÚ DE BOLSONARO DA BOCARRA! SOLTA O PIRÚ DO HÓMI MISERÁVI SENÃO TU ENGOLES MIJO NOJENTO! SOLTA O PIRÚ DO HÓMI VELHA ESCROTA! 	1511037743295602692	2,9
3063	eu tava querendo fazer um mimo pros meus pais e pegar um dinheiro que guardei pra comprar uns ovos de páscoa de colher, mas to lendo os comentários desse tweet e me sentindo uma CRIMINOSA por só pensar em gastar um pouco mais em doce e coisas gostosas. 	1511045697642156036	8,22
969	errei só duas questões de biologia.💪🏻  foram errinhos tão BOBOS, mas isso não tira a minha felicidade. 	1511030543831511051	2,16
1212	Asco me da 	1511119054630653955	10
394	se até eu que tenho pai presente estou com inveja imagina vocês 	1511042701352972291	25
913	tem sido difícil ser tuitero de 2018 pra cá 	1511038741204324357	3
2475	vc pare de me chamar de fã daquela feiosa	1407883500934550000	3
1826	Depoimentos da morte de Marielle envolvendo Eduardo…. Esses tipos de comentários… 	1511119714663161859	9
1907	Inveja desse povo que não toma refrigerante	1408092719180880000	25
2719	agradecida por essa discussão pq quando eu via a pessoa já silenciava agora tá tudo limpo 	1511117792707289090	14
3382	ai gente eu vejo coisa de criança meu útero coça num nível q puta merda 	1511032131165773827	7
723	acho que sou assi tb 	1511029687430045698	4
2706	querendo dormir amigas 	1511037673296830466	7
1852	Deus abençoe esse relacionamento. Que seja recíproco SEMPRE!! 💕 	1511038318405947393	0
1696	Quando feedam a irelia do outro time 	1511029359557152784	29
2133	Fazendo uma petição sobre um Natimorto, doeu o coração de ver que a mãe era Técnica de Enfermagem, se cuidou de todas as formas durante a gravidez e o bebê morreu durante o parto 🥺 	1511045464443006981	23,27
1027	a fase das festas de quinze já começou mas minha mãe ainda não é liberal 🥰🥰 	1511044280294555654	3,8
597	Juan falando que sou adulta qe adulta tem dinheiro,acho que tô sendo adulta errada 🤡🤡🤡 	1511028173131104258	1,8,23
1338	o tanto de coisa que aconteceu depois disso 💔 	1511033710421975042	23
2895	A primeira coisa q eu vi hoje cedo quando saí de casa foi uma criança com uniforme da escola deitada no asfalto inconsciente com a bicicleta toda torta no mei da rua, ambulância polícia e multidão, perto da padaria 	1511043945983320067	23
1061	véi, ou a pessoa é uma máquina ou ela tem o psicológico fodido pra conseguir conciliar estudos, relacionamento, amizade, academia, alimentação e lazer. minha cabeça está assim: 🤯🤯🤯🤯🤯 	1511038170883923969	0,7
997	o povo defendendo a assessoria de merda dela véi PELO AMOR DE DEUS o trabalho deles é avisar sobre tudo o que estão falando dela e darem um jeito nisso eles não se dão o TRABALHO de gerenciar as redes sociais dela de forma correta mano 	1511114596660256776	2,8
1760	Você é um canalha! Viu mulher apanhando em praça pública e não fez nada, agora quer fingir ser gente? Sujeito covarde!!! 	1511042046215266306	9
3082	sou assim no enem 	1511119345065377800	4
3423	Antigamente quando geral saia junto era certo sentar enfrente a casa de Caio e ficar esperando 🤣🤣🤣🤣🤣🤣 	1511033044270030849	1
3482	Ae pessoal me ajudem nas votações de minecraft survival e editor pvf 	1511037610847879173	7
1431	SIM! É por isso que eu fico tão puta quando descubro que enfiaram menor de idade do rolê. Isso não se faz cara, tu não quer cuidar de ninguém então não coloca criança pra se cuidar em rolê, não é porque você teve um bosta assim quando você era menor que precisa fazer o mesmo. 	1511035881687298050	2
653	Amanhã eu vou realizar definitivamente o sonho da minha mãe ❤️❤️❤️❤️ ansiosa estou 	1511044708432293888	16
1997	Tinha que ser aplaudido de pé no Maracanã, obrigado por tudo ETERNO CORINGA ❤️	1407860946966610000	0
3462	dia merda mas se sentindo bonito: 	1511031919810682886	3
1748	Vocês tinham a chamada música de 'dor de corno', quando sofriam desgostos de amor? A minha era Love of my life, do Freddy Mercury 	1511028155632529413	6
1829	dps q eu entendi q a linguagem do amor do meu pai é cozinhar p gente, nunca mais senti descaso dele. Hj o dia foi corrido, só consegui tomar café da manhã e cheguei em casa 19h30. Pedi ele pra fritar só um ovo pra mim, ele preparou um jantar delícia e disse q era especial pra mim 	1511115931006685185	17
3420	esse dia foi tenso a menina simplesmente pegou a porra de um cabo de vassoura e começou a balançar q nem um sabre de luz ameaçando dar vassourada em td mundo q chegasse perto 	1511031931588202500	18
2368	que pessoa porra, conheço nem ninguém 	1511037706352136193	3
667	pelo amor de deus 5off acima de 20 eu to implorandoooooooo 	1511115572196659204	7
3586	to tão enjoado que se eu não fosse b01ola ia desconfiar de gravidez 	1511118493609263104	3
878	Jackson levou allana pra creche , minha mãe ia busca mas a Jenyffer vai kkkkk ❤️🙏 	1511043134486155266	16
241	Amanhã começa mais um ciclo e vou dessa vez vou fazer dar certo 🙌 	1511031500321476610	12,19
1255	cada dia mais eu chego a crer que o segurança do mercado aqui do lado é o randolfe rodrigues. é MUITO IGUAL 	1511038179146702856	1
340	vcs achao que os amigos do meu esposo vao gostar de mim ? 	1511037680695623689	6,18
3834	eu demoro concordar com o coração, mas depois que consigo , já era irmão. Ainda mais quando sou bloqueada e depois a pessoa desfaz isso....aaaa, eu não consigo ser mais leal de nenhuma uma forma . 	1511039683886784514	3
2561	essa escada é tao perigosa, qm fez isso é maluco 	1511029145358249987	13
1669	NAO SERIO EU ESPERO QUE VCS SE FODAM	1407448507552830000	2
1702	os preços caríssimos realmente o trabalhador brasileiro ta preocupado com fascista europeu morrendo kkkkkkk esse políticos vagabundos eh mole? 	1511045933710016512	9
3860	Tô jogando mt mal,até desanimei	1407881573748320000	3,8
2504	Melhor mesmo continuar de focinheira, pra ver se o povo esquece sua cara de pau. Ou talvez tenha feito plástica no cofigo de barra da focinha, às nossas custas e esteja escondendo com esse pano sujo. Cuidado com a infeção. 	1511028789773582349	9
2329	típico do homem que justificaria agressão a mulher por conta da roupa que ela usa ou pelo temperamento dele no dia 	1511031539815100418	9
1992	minha mãe soltou um: cuidado com os golpistas do tinder 	1511115603351904262	1
2594	queria que meu avô soubesse o carinho que eu tenho pelo nosso fusquinha 🥺 	1511029506949189635	0,7,17
1513	Tanta merda nesse clube, os caras brigando por causa de Trikas ainda pqp... 	1511116958141460483	3,9
518	coraline é uma animação perturbadora e maravilhosa ao mesmo tempo.. o livro e o desenho são perfeitos em todos os sentidos 🛐	1407852081206200000	0
2588	És o meu alívio ♥️😪🙌	1407882270539660000	21
3327	acho que foi meu amor pelo SUS 	1511116247760527373	17
1804	nojento do caralho 	1511122247892844551	10
766	achei a ideia boa kkkkkkkkkkkkkkk já pensou se a moda pega 🤣 	1511044076623253509	1,4
2205	e vamos de intensificar a hipersexualização de mulheres brasileiras e a ideia de o brasil é terra de turismo sexual 	1511032089080213509	9
1168	meu Deus , fiz a prova em menos de 50 min, fé que deu certo 	1511113894386876421	19
474	Espanha, nunca critiquei 	1511044332102598669	4
3491	Eu não tenho o meu botão de eliminar ansiedade. Eu não bebo, não fumo, nem uso mariajoana. Tenho medo de viciar em qualquer coisa. Nem comer eu uso pra lidar com ansiedade 	1511033104936452107	3,13
906	eu queria que a polêmica do sorvete escalonasse ao ponto do pai da menina aparecer dizendo que é o dono da bacio di latte 	1511043621113446401	7
2369	Eu como torcedor não sinto nenhum pouco de desonestidade do Cachê, desonestidade eu vi única e exclusivamente vindo da parte dos jogadores citados na matéria.  Eles sim foram e estão sendo desonestos com a torcida q sempre os apoiou e com quem oferece a melhor estrutura possível. 	1511038552343289856	9
2911	erro é pegar mulher casada achando que é solteira, racismo é crime seu filho da puta	1407706963098710000	2,9
2553	Cr seu eu do eke, meu santo da na minha cara! 	1511119607100325894	29
838	E o pior é tudo é pensar que 8 meses atrás eu estaria postando tudo nos stories do Instagram igual um idiota só esperando o veredito da mesa de juízes que se escondem atrás da internet.  Que validação era essa, Felipe, que você tanto buscava? 	1511119254476795914	6,22
268	rita eu mato me 	1511044147481821190	13
1049	Odeio passar vergonha 	1511119419413614598	2,11
3611	Fico impressionada ainda como Deus ouve minhas orações, mesmo sendo pecadora, mesmo fugindo do encontro Dele inúmeras vezes.. a misericórdia e amor Dele me surpreende, não tem uma vez q eu não peça uma resposta que Ele não me ouça.. tu és incrível 	1511119188584189955	0
3333	to muito carente que nojo 	1511118777626279937	10
2788	Apoiado 	1511040073718013953	4
107	Geral da certo de encontrar alguém que seja recíproco, e eu vou lá e encontro a mais vacilona 	1511034611756941314	3,8
2853	45 minutos pra montar um quebra-cabeça de 60 peças eu sou uma vergonha 	1511033044391677963	11
3895	o Deus se tiver um pouquinho de felicidade aí para hj, eu tô aceitando	1407868821281680000	3
1712	eu tô cansado desse sentimento de exaustão de tentar fazer tudo certo mas não funcionar pq eu sou tapado 	1511034650877173770	3
1081	Gente, tá aparecendo esses trem de previsão pra mim todo santo dia. Eita universo 😏😏 	1511117865629401088	6
1955	Onde passa, faz história Sigo sem confiar em ninguém A confiança é a mãe da traição Nunca ajo pelo coração Coração é o amor O amor é o ódio e o ódio cega a razão Vivo solitário Outro nível, outro estágio🎶 	1511116150297485326	29
731	ihh krl voltou a aula no jc vou largar uma bomba naquela praga pra ajudar meus companheiros estudantes ❤❤ 	1511123132974874630	2
1649	nunca vou me acostumar com essa dor 	1511114934830223370	23
3478	o governo do frouxonaro perdeu a vergonha mesmo pqp 	1511042950503018503	2,3
238	Eu saia do trabalho chegava com tesão na academia bufando igual tarado zerando as máquina tudo e todo mundo olhando sem entender nada kkkk 	1511120508351574016	1,12
2106	Quem fez esse questionário nunca leu um direito humano, uma lei sequer né? Kkkkklkk mas é cada coisa 	1511121264831782913	9
3194	Peguei um time horrível no vôlei hj puta merda 	1511037548973416453	3
3061	quem come as bordas do pão de forma por livre espontânea vontade atingiu um nível muito alto de evolução. eu apenas odeio 	1511038446063734793	0
3294	mas ultimamente ando tendo tempo pra nada, então quando to livre vejo dorama ou leio ou vejo skz pq né 	1511121690738188290	29
1426	Gratidão pela conquista de Vitor kkkkk😂🙌🏽	1407856127434490000	14
3546	Bolha apenas poder comentar e concordar com vc, aumentado seu eguinho de merda e cagando pra opinião alheia, simplesmente o cúmulo,se for assim,posso dizer q todo esquerdista é corrupto,socialista,não dá a mínima pra moralidade tradicional e caga pras consequências?faça me favo 	1511043741347426306	9
3326	Se você disser que o Lula vai implementar uma ditadura socialista você perde 	1511044024051937285	9
2396	Estado: atrofiada 	1511042432607174665	3
3343	Esse Lucas só dá desgosto 	1511121820052856837	9
2160	O tamanho da criança 	1511117822268784643	24
2533	.             🚍      🚄 🚎🚎🚠    💈      🚋.    💈     💺     🚥.     ⚓              ⛽⛽e             ⛽  ⛽           🚓.    🚖 MEU NOME É OPTIMUS PRIME E DEIXO ESTA MENSAGENS A TODOS OS AUTOBOTS: quero sexo 	1511117385046048771	1,7
3574	Finalmente consegui minha dispensa, alívio da porra	1408075276261720000	21
1158	Queria pintar a unha igual a jinx no arcane mas tenho medo de andar na rua e acharem que eu jogo lol 	1511042759272112132	7,13
2696	adorei minha sessão sério ela tem uma abordagem q eu curto minha mãe infelizmente já começou a falar merda p mim mas faz parte tô feliz ela q procure oq fazer 	1511043091532292100	3,16
1752	qual o tamanho da merda se isso realmente acontecer sexta 	1511119001090408452	6
912	Tantas dores que eu tentei esconder queria tudo, me disseram: isso não é pra você. Julgamentos nos fizeram perder livre demais pra quem não é, consigo entender..🎶 	1511121272071241731	29
204	Cão e gato🤣❤️ 	1511029401508536320	1,16
190	a pessoa me fala um 'gostaria de conversar um negócio contigo' eu estremeço'  amigas matando a outra do coração 	1511121263883956233	13
487	qualquer coisa que comece com raiva termina em vergonha 	1511033087488139265	2,11
2501	Declaração de amor é isso aq kkkkk 	1511028016935227398	4
438	Tô orgulhosa de mim mesmo!!  Pra aqueles que fala que eu não consigo fazer nada, me aguardem!!!	1407873458420250000	12,20
244	Frustrada pq minha receita de pão não deu certo.	1407769797291540000	3,8
609	pra q aula de filosofia do direito ? 	1511121505480069122	9
3880	quero uma replica da spider 550 igual a do meu padrinho 	1511038604759420930	7
3338	acho q vo corta meus pulsos, nao é possivel aguenta isso todo santo dia 	1511031729775161356	23
2918	devia ter comido antes da aula pq agr to com fome, ansiosa e com dor olha so q delicia 🤡 	1511115924354523136	3
1183	Um facto triste daqui é que alguns de vocês choraram por liberdade e direitos humanos no que dizia respeito às vacinas e às máscaras mas seriam os primeiros a bater palmas se implementassem uma lei a proibir gays e lésbicas de terem demonstrações públicas de afeto. 	1511029550318292997	8
2172	Queria ter gosto por cozinhar e fazer várias parada maneira pra jantar e almoçar. Não sei fritar um ovo direito aí tenho que ficar comendo todos os dias besteira na rua 🤡 	1511121019565654018	7
3210	Talvez por isso certo grupo de interesse restabeleceu rapidamente a WEB na região de guerra.  Também deve estar facilitando a vida do outro lado da fronteira.  Ou seja bate em Chico e em Francisco.  Ninguém poderia ficar sem sua carteira digital... 	1511028708273963009	29
3017	Só pra tranquilizar o coraçãozinho nervoso da mamãe🥰	1407887174993840000	14
3286	o amor é calmo 🖤 	1511115257577709573	17
108	Cara, não fazer o terceiro gol contra o Cuiabá é mais do que vergonhoso.	1407846591243890000	3,11
1354	a- eu amei 	1511115826539241474	4
1079	💬Del Ponte chamou sem rodeios Putin de 'criminoso de guerra' por causa da invasão de tropas russas na Ucrânia e enfatizou que a emissão de um mandado de prisão seria um sinal importante de que 'o trabalho investigativo foi realizado'. 	1511038818065043467	29
1793	Fala dos outros mais faz igual incrível ,peguei ranço dele q eu nunca imaginei ter 	1511119237108142080	2
1888	O gente juro, cuida bem demais de mim como que pode morro de amor 🥺🥺🥺 	1511028534092914688	17
2574	E veio ai. Ah, sem saco. Teje denunciado. 	1511036406767968263	3
426	Kkkkkkkkkk aiai 	1511029206829854722	1
3702	O cara passa pano para homofobia... Sinceramente não sei como esse tipo de gente tem hype e seguidores A mentalidade dele está preso na década de 90 	1511036964136488963	9
3525	alguém pelo amor de deus me passa um link pra ver o ao vivo pq o meu resolveu ficar de graça eu tô implorando #Emanet #Hatırladın #SehYam #SılaTürkoğlu #HalilİbrahimCeyhan 	1511028522554429446	7,18
2315	ela só tá reforçando uma sexualiação no brasil que já existe há ANOS e na cabeça de alguns gringos, o brasileiro só serve pra sexo e nada mais 	1511032147775311873	9
1540	Caralho minha mãe deve me odiar, toda vez que tem oportunidade fode bonito com minha autoestima 	1511044869522956288	23
943	Oq meus amigos pensam de mim meu Deus 	1511038523058663426	6
2735	gente chega só vou me vestir igual personagem de euphoria agr tenho 16 anos novamente 	1511038691967447040	12
1296	É foda quando um dos seus únicos amigos da vida real não sai com você pra comer um lanche porque ele prefere beber e comer macho aleatório. E dar pra macho aleatório também.  Coisas que pra ele não mais importantes que minha amizade 😐 	1511122389391876097	8
3827	meus amigos n tem limites nenhum, o negócio é só um bolinho eles querem festa , vtnc 	1511121613579862020	3
1728	casal hetero querendo transar em lugar público é um nojo 	1511117061946290183	10
812	1 roubo e avalhaca 100% da minha vida q estava indo super bem super normal. 	1511040271705911302	8,9
459	Quando vc estava triste,o mundo entrou em festa,iludido	1407451962010910000	23,28
1818	A culpa de tudo tá aq, PQ O TT DECIDIU QUE ESSE TWEET ERA ERRADO???? 	1511029318025109507	6
933	Quer me deixar feliz, me de terço de presente! Eu sempre amei (e uso todos), Vinicius e Isadora me presentearam com um maravilhoso 🥰 	1511029981043900416	0,7
303	sou tao acostumada a postar as coisas no cf q eu ia repostar uma marcação e acabei colocando nos melhores amigos 	1511121291226529795	5
2601	Odeio ficar tensa pq se eu respiro fundo eu sinto dor não dá pra relaxar nessa casa 	1511116250281349122	3
1138	!!! mas o timinho Juliette do futebol precisa sempre se vitimizar e criar a narrativa “contra todos”. Como forçam viu 	1511044789961117709	3,9
676	to tão pilhada de nervoso, um misto de se vai dar certo, será que consigo morar sozinha sem dividir moradia, ou se ainda sim melhor esperar, e nem sei se vai dar certo aaa 	1511116018059460609	6,13
2347	E de sorriso, tu te garante ? Kkkkkkkkkk amei esse do insta 🤪 	1511030544188022787	1
144	Porque eu sou desses anti saudade já vi gente assim mas o meu caso é mais grave, que só de pensar eu sofro antecipado outro amor que não seja você, eu passo 	1511028895654588418	17,23
3428	dsclp a insegurança amor kkk é q eu me acostumei a ser trocado 	1511116038842298372	23
2810	Não. Deu 0.2 de média contra 0.6 da GloboNews, e na meia hora extra chegou a dar só 0.1 contra 1.0 do Estúdio i 	1511030176800460806	29
1815	a cara do crime 	1511121677324857354	1
2708	Nojo do racismo sobre a Nathalia disfarçado de “não gosto dela” 	1511117764387299334	10
41	Wff só cai na hora errada 	1511027863142731783	8
3715	Eu realmente não entendo qual é a estratégia da Anitta fora Pq por ex, a Cardi fala de sexo e temas similares nas suas músicas, mas em entrevista ela entrega conteúdo; girlboss, maternidade, machismo na indústria, política etc. Ela não se resume a alegoria, esteriótipo. 	1511028148774879240	9
1264	manooooooooooooooooo eu, meu tio, minha tia i uma das minhas mlrs amigas super provavelmente vamos no primeiro dia d Animais Fantásticos 3 AAAAAAAAAAAAAAA EU NUNCA FUI TRISTE 	1511122522372247553	12,16
3584	a polícia 	1511042113613484036	29
1898	o abraço de uma pessoa&gt;&gt;&gt;&gt; 	1511115855853203457	17
1621	ainda bem q o lile nao tuita nd se nao ele ja teria sido cancelado a mt tempo e dps seria cancelado de novo por bate na pessoa q fosse cancelar ele KDBDJWJDKWJWKQ 	1511036740491956235	1
3045	Todo jogo PÓS Supercopa tem que ser avaliado com a noção de que existem jogadores avacalhando os jogos. 	1511036939255877638	9
2223	Gente o povo tá se vestindo igual o pessoal da capital em jogos vorazes tô passada 	1511119490389614594	24
1929	esse povo da faculdade tá pensando oq de mim vei sou quietinha   reage coloca uma aliança no meu dedo 😍🥺🥺🥺 	1511040014779654150	7
1544	3 crianças guardando um segredo que vão salvar vidas 	1511120933859246081	29
3768	Quem se incomoda em ser cringe não é cringe minha gente, quem se incomoda com esses nomes etc é o adolescente, entende? Kkkkkkkk	1407734601502670000	9
1854	Mas gente, é errado abrir porta pra fora!!! Cassem esse arquiteto já 🫢 	1511116998197104644	9
1644	Estou cansada de viados tirões no meu zap #respeitoébom #pacienciatemlimite 	1511038474379579397	3
1794	nossa que lei mais antipobre 	1511027827608539141	9
390	é tão injusto logo hoje ter dado vontade de beber 	1511120858923810820	7
1601	depois de meses sem usar cueca meu **** desacostumou total, que trem que incomoda por deus 😣	1407741033677520000	3
1058	eu amo essa merda então estou escutando sim! 	1511033137022869515	0
187	SIM! Grandiosa serviu MUITO!!!😌 FLAGUI EM ALTO MAR #QuantoMaisVidaMelhor 	1511114583305605120	0
3374	só hj no grupo da faculdade: Sandro foi esfaquado e acusado de estupro, mostrou todas as provas da inocência p gente (não sei p q). emendou no noivo da Karen que não vai limpar a filha e dps emendou na Lorrayne dizendo que tem uma noticia mt boa: deu pro ex. eu não aguento mais 	1511039773011587075	3
251	Eu do amor e carinho e depois ele fica bolado com qlqr coisa 	1511115426385776642	3
1977	Amado, foi um prazer te rever ontem, sempre atencioso e carinhoso. Bjos do fundo do meu coração 💕💕 	1511116012657299459	14,16
357	Só queria um docinho .. e denguingo do meu amor ... 	1511115390486786052	7
278	I M P R E S S I O N A N T E . . . ... como que a sociedade e suas regras inúteis estragam a gente, né? O menino NÃO FAZ IDEIA de como os homens adultos tóxicos (e seus filhos execráveis) repudiam isso. Pra ele tá tudo bem, porque combina com o sapatinho e a mochilinha. 🥺❤️ 	1511029364862988295	2,9
3675	Também é Indigno ela estar em liberdade 	1511034995460165638	9
1463	Isso q eu pego mal , falo mil vezes mas se faz de surdo e smp faz a msm merda tmnc tbm , parece q n tem noção vsfd 	1511119432772464650	3
2164	gente o tae é uma pessoa tão amigável, ele faz amizade com todo mundo e todo mundo diz que ele é um amor, eu so queria ser amiga dele 😭 	1511121242333536260	7
232	ai gente descansa 	1511039215739539470	29
610	Vento no litoral é sacanagem 🤧 	1511121776285294595	3
2554	eu acho uma puta sacanagem você pedir perdão por algo que você sabia que ia magoar o outro, e mesmo assim fez. 	1511040738464784385	3,9
1567	eu viro do um taoa na cara q desmaia esse fudido na hora 	1511041890765975566	2
2324	Errado ele não tá. 	1511114494692544512	4
328	💛❤️ — morri. (Certeza que a Liv perdeu dois anos fazendo a gente no Zeppeto 🥺😭 e fico um amor) 	1511027808100835347	0,20
937	Deus me livre, se tu cair já era 	1511039246097952768	13
781	3. Biden pediu um julgamento por crimes de guerra contra Putin, dizendo que foi injustamente criticado quando, em março, se referiu ao presidente russo como um criminoso de guerra: 	1511045747814371332	29
2234	meu coração pertence a essa, apenas essa.	1407868433543270000	17
68	Vou ser cancelado pela mensagem que mandei no mural da minha sala 	1511119494432931844	13
993	o pessoal da família do meu pai apoiando minha irmã, nunca me ocorreu 	1511042227509858313	24
1190	Saudades 😭💜🤧 	1511043281009979397	26
3614	Se a semana começou assim, tenho até medo do fds 	1511046157455269890	13
1224	Para as elites, militância de pobre é considerada terrorismo, porque se sentem ameaçadas em seus pedestais. 	1511040759998427139	9
1547	ele vai ficar vindo dormir cmg toda vez q pai for sair✌🏻✌🏻✌🏻 FAVELA VENCEUUUUU 	1511044487014924295	16
2793	na moral KKKKKKKK 	1511115307770863631	1
2580	Minha cabeça vai explodir na moral 	1511114912914935811	3
2540	ódio que abortei um plano para essa semana mas se as mãos dos deuses agirem vai dar certo na próxima 	1511116327032868868	19
